"Vote Type (FOR=1,AGAINST=2)","County","Candidate Name","Party","Office Name","Office District","Winner","Write-In?", LEGS 45,LEGS 26,LEGS 27C,LEGS 37B,LEGS 04,LEGS 47A,LEGS 02A,LEGS 08,LEGS 47B,LEGS 30A,LEGS 34A,LEGS 28,LEGS 44A,LEGS 07,LEGS 03B,LEGS 13,LEGS 17,LEGS 29B,LEGS 21,LEGS 31A,LEGS 34B,LEGS 44B,LEGS 12,LEGS 18,LEGS 11,LEGS 38B,LEGS 22,LEGS 31B,LEGS 33,LEGS 16,LEGS 20,LEGS 19,LEGS 23A,LEGS 32,LEGS 43,LEGS 25,LEGS 10,LEGS 36,LEGS 03A,LEGS 09B,LEGS 09A,LEGS 39,LEGS 05,LEGS 29A,LEGS 42A,LEGS 30B,LEGS 46,LEGS 27B,LEGS 29C,LEGS 35A,LEGS 14,LEGS 15,LEGS 01B,LEGS 40,LEGS 41,LEGS 35B,LEGS 24,LEGS 37A,LEGS 01A,LEGS 01C,LEGS 42B,LEGS 38C,LEGS 06,LEGS 02B,LEGS 27A,LEGS 23B,LEGS 38A
1,00,"Jeff Waldstreicher",DEM,State Senator          ,18,Y,,,,,,,,,,,,,,,,,,,,,,,,,25679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,00,"Other Write-Ins",BOT,State Senator          ,18,,Y,,,,,,,,,,,,,,,,,,,,,,,,726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,00,"Ben Kramer",DEM,State Senator          ,19,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,00,"David Jeang",GRN,State Senator          ,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,00,"Other Write-Ins",BOT,State Senator          ,19,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,00,"Dwight Patel",REP,State Senator          ,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,00,"Will Smith",DEM,State Senator          ,20,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,00,"Vardly E. North St. Preux",UNF,State Senator          ,20,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,00,"Other Write-Ins",BOT,State Senator          ,20,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,00,"Lee Havis",REP,State Senator          ,21,,,,,,,,,,,,,,,,,,,,,6384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,00,"Jim Rosapepe",DEM,State Senator          ,21,Y,,,,,,,,,,,,,,,,,,,,19913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,00,"Other Write-Ins",BOT,State Senator          ,21,,Y,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,00,"Paul G. Pinsky",DEM,State Senator          ,22,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,22814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,00,"Lauren K. Drew",LIB,State Senator          ,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,00,"Other Write-Ins",BOT,State Senator          ,22,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,00,"Douglas J. J. Peters",DEM,State Senator          ,23,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21166,
1,00,"Other Write-Ins",BOT,State Senator          ,23,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313,
1,00,"Joanne C. Benson",DEM,State Senator          ,24,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27509,,,,,,,,,,
1,00,"Other Write-Ins",BOT,State Senator          ,24,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213,,,,,,,,,,
1,00,"Melony Griffith",DEM,State Senator          ,25,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,00,"Other Write-Ins",BOT,State Senator          ,25,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,00,"Ike Puzon",REP,State Senator          ,26,,,,2046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,00,"Obie Patterson",DEM,State Senator          ,26,Y,,,25341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,00,"Other Write-Ins",BOT,State Senator          ,26,,Y,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,00,"Jesse Allen Peed",REP,State Senator          ,27,,,,,6994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5375,,,,,,,,,,,,,,,,,2642,,
1,00,"Thomas V. Mike Miller, Jr.",DEM,State Senator          ,27,Y,,,,6215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8331,,,,,,,,,,,,,,,,,10340,,
1,00,"Other Write-Ins",BOT,State Senator          ,27,,Y,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,38,,
1,00,"Bill Dotson",REP,State Senator          ,28,,,,,,,,,,,,,,13774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,00,"Arthur Ellis",DEM,State Senator          ,28,Y,,,,,,,,,,,,,24970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,00,"Other Write-Ins",BOT,State Senator          ,28,,Y,,,,,,,,,,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,00,"Jack Bailey",REP,State Senator          ,29,Y,,,,,,,,,,,,,,,,,,,5144,,,,,,,,,,,,,,,,,,,,,,,,,,8531,,,,,7719,,,,,,,,,,,,,,,,,,
1,00,"Thomas Brewer",DEM,State Senator          ,29,,,,,,,,,,,,,,,,,,,,4724,,,,,,,,,,,,,,,,,,,,,,,,,,3219,,,,,4873,,,,,,,,,,,,,,,,,,
1,00,"Other Write-Ins",BOT,State Senator          ,29,,Y,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,24,,,,,,,,,,,,,,,,,,
1,00,"Ron George",REP,State Senator          ,30,,,,,,,,,,,,8781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6943,,,,,,,,,,,,,,,,,,,,,
1,00,"Sarah K. Elfreth",DEM,State Senator          ,30,Y,,,,,,,,,,,11218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4330,,,,,,,,,,,,,,,,,,,,,
1,00,"Christopher Wallace, Sr.",LIB,State Senator          ,30,,,,,,,,,,,,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191,,,,,,,,,,,,,,,,,,,,,
1,00,"Other Write-Ins",BOT,State Senator          ,30,,Y,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,
1,00,"Bryan W. Simonaire",REP,State Senator          ,31,Y,,,,,,,,,,,,,,,,,,,,,3920,,,,,,,,17905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,00,"Scott Harman",DEM,State Senator          ,31,,,,,,,,,,,,,,,,,,,,,,4195,,,,,,,,7838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,00,"Other Write-Ins",BOT,State Senator          ,31,,Y,,,,,,,,,,,,,,,,,,,,23,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,00,"John Grasso",REP,State Senator          ,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,00,"Pamela Beidle",DEM,State Senator          ,32,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,00,"Other Write-Ins",BOT,State Senator          ,32,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,00,"Edward R. Reilly",REP,State Senator          ,33,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,00,"Eve Hurwitz",DEM,State Senator          ,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,00,"Other Write-Ins",BOT,State Senator          ,33,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,00,"Bob Cassilly",REP,State Senator          ,34,Y,,,,,,,,,,,,8049,,,,,,,,,,7765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,00,"Mary-Dulany James",DEM,State Senator          ,34,,,,,,,,,,,,,9842,,,,,,,,,,4320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,00,"Other Write-Ins",BOT,State Senator          ,34,,Y,,,,,,,,,,,29,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,00,"Jason C. Gallion",REP,State Senator          ,35,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6122,,,,,,18497,,,,,,,,,,,
1,00,"Christopher Randers-Pehrson",LIB,State Senator          ,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1301,,,,,,2651,,,,,,,,,,,
1,00,"Frank Esposito",UNF,State Senator          ,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2692,,,,,,4674,,,,,,,,,,,
1,00,"Other Write-Ins",BOT,State Senator          ,35,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,,,,,,75,,,,,,,,,,,
1,00,"Stephen S. Hershey, Jr.",REP,State Senator          ,36,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,00,"Heather Lynette Sinclair",DEM,State Senator          ,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,00,"Other Write-Ins",BOT,State Senator          ,36,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,00,"Adelaide Addie Eckardt",REP,State Senator          ,37,Y,,,,,16185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2688,,,,,,,,,
1,00,"Holly Wright",DEM,State Senator          ,37,,,,,,6528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4435,,,,,,,,,
1,00,"Other Write-Ins",BOT,State Senator          ,37,,Y,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,
1,00,"Mary Beth Carozza",REP,State Senator          ,38,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,4339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7962,,,,,5109
1,00,"Jim Mathias",DEM,State Senator          ,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,4285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4931,,,,,5115
1,00,"Other Write-Ins",BOT,State Senator          ,38,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,10
1,00,"Al Phillips",REP,State Senator          ,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6007,,,,,,,,,,,,,,,,,,,,,,,,,
1,00,"Nancy J. King",DEM,State Senator          ,39,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20561,,,,,,,,,,,,,,,,,,,,,,,,,
1,00,"Other Write-Ins",BOT,State Senator          ,39,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,
1,00,"Antonio Hayes",DEM,State Senator          ,40,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19130,,,,,,,,,,,,,
1,00,"Other Write-Ins",BOT,State Senator          ,40,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276,,,,,,,,,,,,,
1,00,"Jill P. Carter",DEM,State Senator          ,41,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19488,,,,,,,,,,,,
1,00,"Other Write-Ins",BOT,State Senator          ,41,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385,,,,,,,,,,,,
1,00,"Chris West",REP,State Senator          ,42,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4060,,,,,,,,,,,,,,,,16569,,,,,,
1,00,"Robbie Leonard",DEM,State Senator          ,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6720,,,,,,,,,,,,,,,,10962,,,,,,
1,00,"Other Write-Ins",BOT,State Senator          ,42,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,28,,,,,,
1,00,"Mary Washington",DEM,State Senator          ,43,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,00,"Other Write-Ins",BOT,State Senator          ,43,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,00,"Victor Clark, Jr.",REP,State Senator          ,44,,,,,,,,,,,,,,,357,,,,,,,,,3607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,00,"Shirley Nathan-Pulliam",DEM,State Senator          ,44,Y,,,,,,,,,,,,,,5781,,,,,,,,,14373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,00,"Other Write-Ins",BOT,State Senator          ,44,,Y,,,,,,,,,,,,,20,,,,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,00,"Cory V. McCray",DEM,State Senator          ,45,Y,,20366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,00,"Other Write-Ins",BOT,State Senator          ,45,,Y,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,00,"Christine Digman",REP,State Senator          ,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5726,,,,,,,,,,,,,,,,,,,,
1,00,"Bill Ferguson",DEM,State Senator          ,46,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18563,,,,,,,,,,,,,,,,,,,,
1,00,"Other Write-Ins",BOT,State Senator          ,46,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,,,,,,,,,,,,
1,00,"Fred Price, Jr.",REP,State Senator          ,47,,,,,,,,1065,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,00,"Malcolm Augustine",DEM,State Senator          ,47,Y,,,,,,,13405,,,3785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,00,"Other Write-Ins",BOT,State Senator          ,47,,Y,,,,,,14,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,00,"Wendell R. Beitzel",REP,House of Delegates     ,01A,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8563,,,,,,,,
1,00,"Michael Dreisbach",DEM,House of Delegates     ,01A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1977,,,,,,,,
1,00,"Other Write-Ins",BOT,House of Delegates     ,01A,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,
1,00,"Jason C. Buckel",REP,House of Delegates     ,01B,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6911,,,,,,,,,,,,,,
1,00,"Penny Lyn Walker",DEM,House of Delegates     ,01B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3866,,,,,,,,,,,,,,
1,00,"Other Write-Ins",BOT,House of Delegates     ,01B,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,
1,00,"Mike McKay",REP,House of Delegates     ,01C,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8264,,,,,,,
1,00,"Daniel DelMonte",GRN,House of Delegates     ,01C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1550,,,,,,,
1,00,"Other Write-Ins",BOT,House of Delegates     ,01C,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,,,,,,
1,00,"Neil C. Parrott",REP,House of Delegates     ,02A,Y,,,,,,,,17945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,00,"William Joseph Wivell",REP,House of Delegates     ,02A,Y,,,,,,,,15329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,00,"Andrew J. Barnhart",GRN,House of Delegates     ,02A,,,,,,,,,5150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,00,"Charlotte McBrearty",GRN,House of Delegates     ,02A,,,,,,,,,4604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,00,"Other Write-Ins",BOT,House of Delegates     ,02A,,Y,,,,,,,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,00,"Paul D. Corderman",REP,House of Delegates     ,02B,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3997,,,
1,00,"Peter E. Perini, Sr.",DEM,House of Delegates     ,02B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3281,,,
1,00,"Other Write-Ins",BOT,House of Delegates     ,02B,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,
1,00,"Mike Bowersox",REP,House of Delegates     ,03A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7840,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,00,"James Dvorak",REP,House of Delegates     ,03A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6733,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,00,"Carol L. Krimm",DEM,House of Delegates     ,03A,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11515,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,00,"Karen Lewis Young",DEM,House of Delegates     ,03A,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11662,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,00,"Jeremy Harbaugh",LIB,House of Delegates     ,03A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1119,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,00,"Other Write-Ins",BOT,House of Delegates     ,03A,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,00,"William Bill Folden",REP,House of Delegates     ,03B,,,,,,,,,,,,,,,,,7313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,00,"Ken Kerr",DEM,House of Delegates     ,03B,Y,,,,,,,,,,,,,,,,6940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,00,"Other Write-Ins",BOT,House of Delegates     ,03B,,Y,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,00,"Barrie S. Ciliberti",REP,House of Delegates     ,04,Y,,,,,,25267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,00,"Dan Cox",REP,House of Delegates     ,04,Y,,,,,,26505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,00,"Jesse T. Pippy",REP,House of Delegates     ,04,Y,,,,,,24639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,00,"Ysela Bravo",DEM,House of Delegates     ,04,,,,,,,14548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,00,"Lois Jarman",DEM,House of Delegates     ,04,,,,,,,15242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,00,"Darrin Ryan Smith",DEM,House of Delegates     ,04,,,,,,,13620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,00,"Other Write-Ins",BOT,House of Delegates     ,04,,Y,,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,00,"Susan Krebs",REP,House of Delegates     ,05,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29095,,,,,,,,,,,,,,,,,,,,,,,,
1,00,"April Rose",REP,House of Delegates     ,05,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24895,,,,,,,,,,,,,,,,,,,,,,,,
1,00,"Haven Shoemaker",REP,House of Delegates     ,05,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24949,,,,,,,,,,,,,,,,,,,,,,,,
1,00,"Emily Shank",DEM,House of Delegates     ,05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13110,,,,,,,,,,,,,,,,,,,,,,,,
1,00,"Other Write-Ins",BOT,House of Delegates     ,05,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338,,,,,,,,,,,,,,,,,,,,,,,,
1,00,"Robin L. Grammer",REP,House of Delegates     ,06,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12997,,,,
1,00,"Bob Long",REP,House of Delegates     ,06,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13211,,,,
1,00,"Ric Metzgar",REP,House of Delegates     ,06,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12835,,,,
1,00,"Nicholas C. D'Adamo, Jr.",DEM,House of Delegates     ,06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8696,,,,
1,00,"Diane DeCarlo",DEM,House of Delegates     ,06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8192,,,,
1,00,"Megan Ann Mioduszewski",DEM,House of Delegates     ,06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8168,,,,
1,00,"Michael J. Lyden",LIB,House of Delegates     ,06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1095,,,,
1,00,"Other Write-Ins",BOT,House of Delegates     ,06,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,,,,
1,00,"Lauren Arikan",REP,House of Delegates     ,07,Y,,,,,,,,,,,,,,,23197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,00,"Rick Impallaria",REP,House of Delegates     ,07,Y,,,,,,,,,,,,,,,22283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
