County,Month,Year,M-Y,A1,A2,A3,B1,B2,B3,B4,C1,C2,C3,C4,,,,,
Calaveras,8,2013,Aug-13,1,0,0,2,0,0,0,1,0,0,0,,,,,
Calaveras,9,2013,Sep-13,5,0,0,2,5,0,0,0,0,1,0,,,,,
Calaveras,10,2013,Oct-13,3,0,0,1,1,4,0,3,0,2,0,,,,,
Calaveras,11,2013,Nov-13,1,0,0,0,2,0,0,0,0,0,0,,,,,
Calaveras,12,2013,Dec-13,1,0,0,1,3,2,0,2,0,5,0,,,,,
Calaveras,1,2014,Jan-14,1,0,0,1,2,2,0,1,0,1,2,,,,,
Calaveras,2,2014,Feb-14,2,0,0,0,1,1,0,1,0,1,2,,,,,
Calaveras,3,2014,Mar-14,1,0,0,0,3,0,6,0,0,1,0,,,,,
Calaveras,4,2014,Apr-14,1,0,0,0,1,0,0,1,0,2,0,,,,,
Calaveras,5,2014,May-14,4,0,0,0,0,3,1,0,0,1,0,,,,,
Calaveras,6,2014,Jun-14,0,0,0,0,0,4,2,0,0,0,0,,,,,
Calaveras,7,2014,Jul-14,1,0,0,0,0,1,0,1,0,1,2,,,,,
Calaveras,8,2014,Aug-14,3,0,0,0,0,2,1,0,0,0,0,,,,,
Calaveras,9,2014,Sep-14,2,0,0,0,2,1,2,2,0,1,0,,,,,
Calaveras,10,2014,Oct-14,2,0,0,0,1,0,1,0,0,0,0,,,,,
Calaveras,11,2014,Nov-14,1,0,0,0,0,1,1,1,0,1,0,,,,,
Calaveras,12,2014,Dec-14,4,0,0,0,1,2,1,0,0,2,0,,,,,
Calaveras,1,2015,Jan-15,0,0,0,0,3,3,2,1,0,0,0,,,,,
Calaveras,2,2015,Feb-15,1,0,0,1,0,5,0,0,0,3,1,,,,,
Calaveras,3,2015,Mar-15,1,0,0,1,2,4,1,2,0,1,1,,,,,
Calaveras,4,2015,Apr-15,0,0,0,0,1,0,1,3,0,2,1,,,,,
Calaveras,5,2015,May-15,2,0,0,0,0,3,2,1,1,2,1,,,,,
Calaveras,6,2015,Jun-15,0,0,0,1,0,2,2,1,1,0,0,,,,,
Calaveras,7,2015,Jul-15,0,0,0,1,1,2,2,1,1,2,0,,,,,
Calaveras,8,2015,Aug-15,1,0,0,0,1,1,1,1,1,1,0,,,,,
Calaveras,9,2015,Sep-15,3,0,0,1,3,1,1,2,1,3,1,,,,,
Calaveras,10,2015,Oct-15,1,0,0,1,3,2,6,1,0,3,0,,,,,
Calaveras,11,2015,Nov-15,1,0,0,1,1,1,2,1,0,4,0,,,,,
Calaveras,12,2015,Dec-15,2,0,0,1,0,1,1,0,0,0,0,,,,,
Calaveras,1,2016,Jan-16,0,0,0,0,0,0,0,1,1,1,0,,,,,
Calaveras,2,2016,Feb-16,0,0,0,0,0,1,0,0,0,1,0,,,,,
Calaveras,3,2016,Mar-16,1,0,0,0,1,2,2,1,0,1,1,,,,,
Calaveras,4,2016,Apr-16,3,0,0,1,1,1,1,2,0,2,0,,,,,
Calaveras,5,2016,May-16,0,0,0,1,0,0,0,2,0,5,1,,,,,
Calaveras,6,2016,Jun-16,2,0,0,0,2,1,4,1,0,0,1,,,,,
Calaveras,7,2016,Jul-16,3,0,0,4,1,1,2,1,0,0,0,,,,,
Calaveras,8,2016,Aug-16,0,0,0,1,2,1,1,0,0,2,1,,,,,
Calaveras,9,2016,Sep-16,0,0,0,1,1,3,4,0,0,1,0,,,,,
Calaveras,10,2016,Oct-16,2,0,0,3,0,1,2,0,0,2,1,,,,,
Calaveras,11,2016,Nov-16,0,0,0,1,0,0,0,0,0,0,0,,,,,
Calaveras,12,2016,Dec-16,2,0,0,0,2,2,3,0,0,1,1,,,,,
Calaveras,1,2017,Jan-17,1,0,0,2,4,2,5,1,1,3,0,,,,,
Calaveras,2,2017,Feb-17,1,0,0,0,1,3,1,1,0,2,0,,,,,
Calaveras,3,2017,Mar-17,0,0,0,0,1,4,4,1,0,2,3,,,,,
Calaveras,4,2017,Apr-17,1,0,0,0,0,1,4,0,1,2,2,,,,,
Calaveras,5,2017,May-17,1,0,0,0,0,0,0,0,0,1,1,,,,,
Calaveras,6,2017,Jun-17,0,0,0,1,1,0,0,0,0,1,1,,,,,
Calaveras,7,2017,Jul-17,0,0,0,2,1,2,3,1,1,0,0,,,,,
Calaveras,8,2017,Aug-17,1,0,0,1,1,0,2,0,1,2,1,,,,,
Calaveras,9,2017,Sep-17,1,0,0,3,1,2,2,0,0,2,0,,,,,
Calaveras,10,2017,Oct-17,2,0,0,2,2,2,2,1,0,4,0,,,,,
Calaveras,11,2017,Nov-17,1,0,0,0,1,3,1,1,0,2,2,,,,,
Calaveras,12,2017,Dec-17,1,0,0,3,1,2,2,0,1,3,3,,,,,
Calaveras,1,2018,Jan-18,1,0,0,4,0,1,1,0,0,4,0,,,,,
Calaveras,2,2018,Feb-18,1,0,0,2,2,0,1,0,1,1,1,,,,,
Calaveras,3,2018,Mar-18,0,0,0,2,4,3,3,0,0,0,1,,,,,
Calaveras,4,2018,Apr-18,0,0,0,1,4,1,3,0,0,1,0,,,,,
Calaveras,5,2018,May-18,0,0,0,0,4,1,5,0,1,1,1,,,,,
Calaveras,6,2018,Jun-18,1,0,0,1,0,1,1,0,0,1,0,,,,,
Calaveras,7,2018,Jul-18,2,0,0,4,3,0,5,1,0,2,1,,,,,
Calaveras,8,2018,Aug-18,0,0,0,3,4,0,3,0,1,2,2,,,,,
Calaveras,9,2018,Sep-18,0,0,0,0,2,2,6,0,0,0,0,,,,,
Calaveras,10,2018,Oct-18,0,0,0,0,2,0,2,0,0,0,0,,,,,
Calaveras,11,2018,Nov-18,0,0,0,0,2,2,2,2,0,1,1,,,,,
Calaveras,12,2018,Dec-18,0,0,0,2,2,0,3,1,0,0,0,,,,,
Calaveras,1,2019,Jan-19,0,0,0,2,1,0,1,1,0,0,0,,,,,
Calaveras,2,2019,Feb-19,0,0,0,3,3,0,3,0,0,0,0,,,,,
Calaveras,3,2019,Mar-19,0,0,0,2,3,1,1,0,0,1,1,,,,,
Calaveras,4,2019,Apr-19,0,0,0,1,5,0,7,1,0,0,0,,,,,
Calaveras,5,2019,May-19,0,0,0,2,0,6,4,1,0,1,0,,,,,
Calaveras,6,2019,Jun-19,0,0,0,2,1,0,3,0,0,1,1,,,,,
Calaveras,7,2019,Jul-19,0,0,0,2,2,2,5,1,0,2,1,,,,,
Calaveras,8,2019,Aug-19,0,0,0,1,1,2,4,1,0,0,0,,,,,
Calaveras,9,2019,Sep-19,0,0,0,1,2,2,2,0,0,3,0,,,,,
Calaveras,10,2019,Oct-19,0,0,0,1,0,3,2,1,1,3,2,,,,,
Calaveras,11,2019,Nov-19,1,0,0,2,1,3,1,0,0,0,0,,,,,
Calaveras,12,2019,Dec-19,0,0,0,0,1,1,3,0,0,0,0,,,,,
Calaveras,1,2020,Jan-20,2,0,0,1,1,1,1,0,0,1,0,,,,,
Calaveras,2,2020,Feb-20,0,0,0,2,0,2,2,0,0,3,1,,,,,
Calaveras,3,2020,Mar-20,1,0,0,0,1,1,1,0,0,0,0,,,,,
Colusa,10,2011,Oct-11,4,0,0,0,0,0,0,1,2,2,0,,,,,
Colusa,11,2011,Nov-11,1,0,0,0,0,0,0,0,1,0,0,,,,,
Colusa,12,2011,Dec-11,3,0,0,0,0,0,0,1,1,1,1,,,,,
Colusa,1,2012,Jan-12,2,0,0,0,0,0,0,1,1,0,0,,,,,
Colusa,2,2012,Feb-12,3,0,0,0,0,0,0,0,0,3,0,,,,,
Colusa,3,2012,Mar-12,3,0,0,0,0,0,0,0,0,1,0,,,,,
Colusa,4,2012,Apr-12,1,0,0,1,0,0,0,2,2,0,0,,,,,
Colusa,5,2012,May-12,0,0,0,0,0,0,0,1,1,0,1,,,,,
Colusa,6,2012,Jun-12,0,0,0,0,0,1,0,1,1,0,1,,,,,
Colusa,7,2012,Jul-12,1,0,0,1,2,0,0,0,0,0,0,,,,,
Colusa,8,2012,Aug-12,2,1,0,0,0,0,2,1,1,1,0,,,,,
Colusa,9,2012,Sep-12,2,0,0,0,2,0,0,0,0,0,1,,,,,
Colusa,10,2012,Oct-12,2,0,0,1,1,0,2,1,1,0,0,,,,,
Colusa,11,2012,Nov-12,0,0,0,0,1,0,1,1,1,1,0,,,,,
Colusa,12,2012,Dec-12,0,0,0,1,0,1,0,0,2,0,0,,,,,
Colusa,1,2013,Jan-13,2,0,0,1,0,2,2,0,0,2,1,,,,,
Colusa,2,2013,Feb-13,0,0,0,0,0,0,0,1,1,1,0,,,,,
Colusa,3,2013,Mar-13,1,0,0,0,1,1,1,3,1,1,0,,,,,
Colusa,4,2013,Apr-13,0,0,0,1,0,0,0,4,2,0,0,,,,,
Colusa,5,2013,May-13,4,0,0,0,0,1,2,2,1,2,0,,,,,
Colusa,6,2013,Jun-13,3,0,0,0,0,0,0,0,0,4,3,,,,,
Colusa,7,2013,Jul-13,5,0,0,1,1,0,0,1,0,6,5,,,,,
Colusa,8,2013,Aug-13,3,0,0,1,1,0,1,2,0,1,0,,,,,
Colusa,9,2013,Sep-13,3,1,0,0,0,0,1,2,0,1,0,,,,,
Colusa,10,2013,Oct-13,0,0,0,0,2,0,0,0,0,1,0,,,,,
Colusa,11,2013,Nov-13,0,0,0,0,1,1,1,1,0,1,0,,,,,
Colusa,12,2013,Dec-13,2,0,0,0,0,0,0,1,0,0,1,,,,,
Colusa,1,2014,Jan-14,4,0,0,0,0,0,1,1,0,1,0,,,,,
Colusa,2,2014,Feb-14,1,0,0,0,0,0,0,0,0,2,2,,,,,
Colusa,3,2014,Mar-14,2,0,0,1,0,1,0,0,0,1,0,,,,,
Colusa,4,2014,Apr-14,2,0,0,0,0,0,1,0,0,3,0,,,,,
Colusa,5,2014,May-14,1,0,0,0,1,0,1,0,0,0,0,,,,,
Colusa,6,2014,Jun-14,1,0,0,1,2,0,0,1,0,0,0,,,,,
Colusa,7,2014,Jul-14,4,0,0,2,2,0,2,0,0,1,0,,,,,
Colusa,8,2014,Aug-14,2,0,0,0,1,0,1,0,0,1,0,,,,,
Colusa,9,2014,Sep-14,1,0,0,1,0,0,0,0,0,1,0,,,,,
Colusa,10,2014,Oct-14,6,0,0,1,0,0,0,0,0,0,0,,,,,
Colusa,11,2014,Nov-14,1,0,0,0,0,0,0,0,0,0,0,,,,,
Colusa,12,2014,Dec-14,1,0,0,0,0,0,0,0,0,0,0,,,,,
Colusa,1,2015,Jan-15,3,0,0,1,3,0,1,0,0,1,0,,,,,
Colusa,2,2015,Feb-15,3,0,0,0,1,0,2,3,0,1,0,,,,,
Colusa,3,2015,Mar-15,2,0,0,1,1,1,1,0,0,1,0,,,,,
Colusa,4,2015,Apr-15,0,0,0,0,3,0,1,0,1,0,0,,,,,
Colusa,5,2015,May-15,0,0,0,0,0,0,3,0,0,0,0,,,,,
Colusa,6,2015,Jun-15,2,0,0,0,2,1,1,0,0,1,0,,,,,
Colusa,7,2015,Jul-15,2,0,0,0,1,0,1,1,0,0,0,,,,,
Colusa,8,2015,Aug-15,4,0,0,0,0,0,0,0,0,1,0,,,,,
Colusa,9,2015,Sep-15,3,0,0,0,2,1,3,1,0,4,0,,,,,
Colusa,10,2015,Oct-15,0,0,0,0,2,0,2,1,0,1,1,,,,,
Colusa,11,2015,Nov-15,0,0,0,0,0,0,0,0,1,2,0,,,,,
Colusa,12,2015,Dec-15,1,0,0,0,1,0,1,0,0,1,0,,,,,
Colusa,1,2016,Jan-16,2,0,0,0,1,0,2,0,0,1,0,,,,,
Colusa,2,2016,Feb-16,2,0,0,3,1,0,1,0,0,1,0,,,,,
Colusa,3,2016,Mar-16,1,0,0,0,1,1,1,0,0,2,0,,,,,
Colusa,4,2016,Apr-16,3,0,0,0,0,1,0,0,0,1,0,,,,,
Colusa,5,2016,May-16,1,0,0,0,0,2,2,1,0,1,0,,,,,
Colusa,6,2016,Jun-16,1,0,0,0,1,0,1,0,0,1,0,,,,,
Colusa,7,2016,Jul-16,1,0,0,1,0,1,1,0,0,1,0,,,,,
Colusa,8,2016,Aug-16,3,0,0,1,0,2,2,0,0,0,0,,,,,
Colusa,9,2016,Sep-16,1,0,0,0,1,1,1,0,0,0,0,,,,,
Colusa,10,2016,Oct-16,0,0,0,0,1,1,3,0,0,0,0,,,,,
Colusa,11,2016,Nov-16,4,0,0,0,0,0,0,0,0,0,0,,,,,
Colusa,12,2016,Dec-16,0,0,0,0,1,1,1,1,0,0,0,,,,,
Colusa,1,2017,Jan-17,2,0,0,1,1,0,3,U,U,U,U,,,,,
Colusa,2,2017,Feb-17,1,0,0,0,2,2,1,U,U,U,U,,,,,
Colusa,3,2017,Mar-17,2,0,0,2,1,0,3,0,0,1,1,,,,,
Colusa,4,2017,Apr-17,1,0,0,0,3,0,2,1,1,0,0,,,,,
Colusa,5,2017,May-17,2,0,0,0,2,0,2,2,2,1,2,,,,,
Colusa,6,2017,Jun-17,2,0,0,0,1,0,2,0,0,1,0,,,,,
Colusa,7,2017,Jul-17,1,0,0,0,1,2,1,1,1,1,0,,,,,
Colusa,8,2017,Aug-17,4,0,0,1,0,0,0,1,1,0,0,,,,,
Colusa,9,2017,Sep-17,3,0,0,1,1,0,2,0,0,1,0,,,,,
Colusa,10,2017,Oct-17,3,0,0,0,2,0,1,1,0,2,0,,,,,
Colusa,11,2017,Nov-17,2,0,0,2,0,0,1,1,0,2,0,,,,,
Colusa,12,2017,Dec-17,1,0,0,0,1,0,0,1,0,0,0,,,,,
Colusa,1,2018,Jan-18,6,0,0,1,0,0,0,1,2,1,0,,,,,
Colusa,2,2018,Feb-18,3,0,0,1,2,0,0,2,1,2,0,,,,,
Colusa,3,2018,Mar-18,4,0,0,0,1,1,2,4,1,2,0,,,,,
Colusa,4,2018,Apr-18,2,0,0,1,3,0,2,0,0,1,0,,,,,
Colusa,5,2018,May-18,3,0,0,0,0,2,2,0,0,7,1,,,,,
Colusa,6,2018,Jun-18,2,0,0,0,2,1,1,2,0,2,0,,,,,
Colusa,7,2018,Jul-18,0,0,0,1,0,0,1,1,0,2,0,,,,,
Colusa,8,2018,Aug-18,2,0,0,0,1,1,3,2,0,0,0,,,,,
Colusa,9,2018,Sep-18,0,0,0,0,0,0,1,1,2,1,0,,,,,
Colusa,10,2018,Oct-18,0,0,0,1,2,1,4,4,1,0,0,,,,,
Colusa,11,2018,Nov-18,0,0,0,0,3,0,2,1,2,3,0,,,,,
Colusa,12,2018,Dec-18,2,0,0,0,2,2,3,2,0,1,0,,,,,
Colusa,1,2019,Jan-19,1,0,0,1,1,1,4,2,1,1,0,,,,,
Colusa,2,2019,Feb-19,0,0,0,0,1,0,1,1,1,2,0,,,,,
Colusa,3,2019,Mar-19,2,0,0,0,2,0,1,3,3,1,0,,,,,
Colusa,4,2019,Apr-19,2,0,0,1,1,0,2,1,0,1,0,,,,,
Colusa,5,2019,May-19,3,0,0,1,2,2,1,1,1,4,0,,,,,
Colusa,6,2019,Jun-19,1,0,0,1,0,0,2,2,0,0,0,,,,,
Colusa,7,2019,Jul-19,4,0,0,1,2,2,4,1,1,0,0,,,,,
Colusa,8,2019,Aug-19,1,0,0,0,0,0,0,1,0,0,0,,,,,
Colusa,9,2019,Sep-19,0,0,0,0,2,0,1,2,0,4,0,,,,,
Colusa,10,2019,Oct-19,2,0,0,0,1,2,2,4,3,1,0,,,,,
Colusa,11,2019,Nov-19,0,0,0,0,3,0,3,0,0,0,0,,,,,
Colusa,12,2019,Dec-19,1,0,0,1,0,0,1,2,1,0,0,,,,,
Colusa,1,2020,Jan-20,2,0,0,0,0,1,1,2,0,0,0,,,,,
Colusa,2,2020,Feb-20,0,0,0,0,1,2,2,2,0,2,0,,,,,
Colusa,3,2020,Mar-20,0,0,0,0,2,0,2,1,1,1,0,,,,,
Contra Costa,10,2011,Oct-11,20,U,U,0,0,0,0,63,26,70,9,,,,,
Contra Costa,11,2011,Nov-11,25,U,U,0,1,0,0,53,29,63,7,,,,,
Contra Costa,12,2011,Dec-11,15,1,U,0,2,2,1,54,28,70,10,,,,,
Contra Costa,1,2012,Jan-12,16,4,U,0,3,7,4,76,47,63,8,,,,,
Contra Costa,2,2012,Feb-12,14,U,U,0,4,5,3,55,36,53,4,,,,,
Contra Costa,3,2012,Mar-12,10,2,1,1,3,10,4,31,37,62,8,,,,,
Contra Costa,4,2012,Apr-12,9,2,U,1,4,7,5,63,26,58,3,,,,,
Contra Costa,5,2012,May-12,7,U,U,0,8,13,0,60,21,56,6,,,,,
Contra Costa,6,2012,Jun-12,8,U,U,2,8,7,6,64,28,55,2,,,,,
Contra Costa,7,2012,Jul-12,9,3,0,1,5,9,5,51,26,74,2,,,,,
Contra Costa,8,2012,Aug-12,14,0,0,0,9,11,2,45,8,59,2,,,,,
Contra Costa,9,2012,Sep-12,10,0,2,2,11,14,11,49,15,46,2,,,,,
Contra Costa,10,2012,Oct-12,10,2,0,1,11,12,10,54,32,53,5,,,,,
Contra Costa,11,2012,Nov-12,7,0,0,1,14,13,11,53,28,49,2,,,,,
Contra Costa,12,2012,Dec-12,19,3,2,0,9,16,11,39,21,61,6,,,,,
Contra Costa,1,2013,Jan-13,17,1,0,0,7,15,7,47,19,52,4,,,,,
Contra Costa,2,2013,Feb-13,12,2,2,1,10,8,8,35,17,46,7,,,,,
Contra Costa,3,2013,Mar-13,6,1,0,1,5,13,8,41,25,41,1,,,,,
Contra Costa,4,2013,Apr-13,9,1,0,2,5,12,10,35,17,36,1,,,,,
Contra Costa,5,2013,May-13,24,2,1,0,10,17,13,40,24,46,5,,,,,
Contra Costa,6,2013,Jun-13,9,2,2,1,10,9,11,34,24,44,10,,,,,
Contra Costa,7,2013,Jul-13,15,1,0,3,10,20,11,37,2,57,15,,,,,
Contra Costa,8,2013,Aug-13,19,2,0,1,9,17,10,38,4,52,7,,,,,
Contra Costa,9,2013,Sep-13,10,0,0,2,11,11,7,27,1,37,9,,,,,
Contra Costa,10,2013,Oct-13,11,0,0,0,8,19,11,43,5,36,5,,,,,
Contra Costa,11,2013,Nov-13,13,1,0,1,8,18,12,40,2,48,8,,,,,
Contra Costa,12,2013,Dec-13,9,1,0,1,10,8,7,20,4,45,3,,,,,
Contra Costa,1,2014,Jan-14,15,2,0,1,9,12,12,45,8,45,7,,,,,
Contra Costa,2,2014,Feb-14,4,0,2,1,7,12,10,46,14,33,6,,,,,
Contra Costa,3,2014,Mar-14,10,2,1,1,14,13,18,30,6,44,12,,,,,
Contra Costa,4,2014,Apr-14,5,0,0,3,11,19,20,37,15,42,9,,,,,
Contra Costa,5,2014,May-14,15,1,0,0,6,11,6,37,11,42,7,,,,,
Contra Costa,6,2014,Jun-14,17,0,0,0,8,10,9,29,11,38,7,,,,,
Contra Costa,7,2014,Jul-14,15,1,1,0,9,9,8,28,10,28,7,,,,,
Contra Costa,8,2014,Aug-14,6,0,0,4,14,16,21,32,14,32,6,,,,,
Contra Costa,9,2014,Sep-14,6,1,0,0,10,16,6,39,15,32,6,,,,,
Contra Costa,10,2014,Oct-14,13,0,0,1,7,11,5,28,12,30,5,,,,,
Contra Costa,11,2014,Nov-14,4,0,1,0,8,6,10,24,5,27,8,,,,,
Contra Costa,12,2014,Dec-14,8,1,0,0,9,6,13,19,8,20,3,,,,,
Contra Costa,1,2015,Jan-15,9,0,0,2,11,14,11,32,7,32,4,,,,,
Contra Costa,2,2015,Feb-15,8,0,0,0,6,5,5,28,4,17,3,,,,,
Contra Costa,3,2015,Mar-15,5,0,0,3,6,12,4,23,11,41,2,,,,,
Contra Costa,4,2015,Apr-15,6,1,0,1,11,10,13,25,8,24,3,,,,,
Contra Costa,5,2015,May-15,8,1,0,1,8,11,10,29,3,26,1,,,,,
Contra Costa,6,2015,Jun-15,8,1,1,0,6,7,9,24,5,19,3,,,,,
Contra Costa,7,2015,Jul-15,9,0,0,0,11,13,16,32,9,27,3,,,,,
Contra Costa,8,2015,Aug-15,7,0,0,0,12,11,16,31,11,24,3,,,,,
Contra Costa,9,2015,Sep-15,4,0,0,3,15,16,23,27,10,28,3,,,,,
Contra Costa,10,2015,Oct-15,5,0,0,1,14,13,23,39,8,17,3,,,,,
Contra Costa,11,2015,Nov-15,12,1,0,1,12,17,23,26,4,14,2,,,,,
Contra Costa,12,2015,Dec-15,7,0,0,0,11,12,15,31,9,20,2,,,,,
Contra Costa,1,2016,Jan-16,10,0,0,5,35,22,42,19,8,23,4,,,,,
Contra Costa,2,2016,Feb-16,8,0,0,4,17,19,25,19,5,21,2,,,,,
Contra Costa,3,2016,Mar-16,3,0,0,2,16,17,28,19,2,27,0,,,,,
Contra Costa,4,2016,Apr-16,11,0,0,3,16,15,25,26,4,26,5,,,,,
Contra Costa,5,2016,May-16,9,0,0,2,13,17,19,21,3,21,7,,,,,
Contra Costa,6,2016,Jun-16,19,0,0,1,16,16,24,15,5,29,7,,,,,
Contra Costa,7,2016,Jul-16,8,0,0,3,16,14,18,27,4,16,3,,,,,
Contra Costa,8,2016,Aug-16,15,1,0,1,17,19,30,15,2,27,5,,,,,
Contra Costa,9,2016,Sep-16,14,0,0,7,16,21,18,29,5,28,3,,,,,
Contra Costa,10,2016,Oct-16,13,0,0,1,21,16,25,26,5,24,1,,,,,
Contra Costa,11,2016,Nov-16,11,1,0,4,29,12,35,24,10,32,8,,,,,
Contra Costa,12,2016,Dec-16,9,0,1,1,15,18,24,23,7,26,3,,,,,
Contra Costa,1,2017,Jan-17,11,0,1,2,18,21,20,22,5,19,3,,,,,
Contra Costa,2,2017,Feb-17,11,0,0,4,17,16,19,21,6,16,3,,,,,
Contra Costa,3,2017,Mar-17,12,0,0,2,10,22,20,26,7,39,8,,,,,
Contra Costa,4,2017,Apr-17,8,0,0,1,12,14,19,34,10,13,2,,,,,
Contra Costa,5,2017,May-17,10,0,0,9,9,20,14,29,9,30,8,,,,,
Contra Costa,6,2017,Jun-17,11,0,0,1,13,24,26,20,7,22,3,,,,,
Contra Costa,7,2017,Jul-17,8,0,0,3,20,12,22,29,11,23,4,,,,,
Contra Costa,8,2017,Aug-17,13,0,0,5,22,16,26,27,3,35,8,,,,,
Contra Costa,9,2017,Sep-17,6,0,0,4,22,15,23,20,8,21,4,,,,,
Contra Costa,10,2017,Oct-17,11,0,0,2,14,14,23,32,13,28,5,,,,,
Contra Costa,11,2017,Nov-17,11,0,0,1,19,14,27,26,12,17,4,,,,,
Contra Costa,12,2017,Dec-17,8,0,0,3,14,17,25,17,10,23,1,,,,,
Contra Costa,1,2018,Jan-18,10,0,0,1,6,18,13,22,6,26,7,,,,,
Contra Costa,2,2018,Feb-18,10,0,0,4,19,13,20,28,6,20,4,,,,,
Contra Costa,3,2018,Mar-18,9,0,0,1,18,22,26,41,14,23,4,,,,,
Contra Costa,4,2018,Apr-18,14,0,0,2,22,18,29,35,16,38,6,,,,,
Contra Costa,5,2018,May-18,11,0,0,2,18,24,35,38,16,27,5,,,,,
Contra Costa,6,2018,Jun-18,11,0,0,2,13,17,17,35,12,19,4,,,,,
Contra Costa,7,2018,Jul-18,8,0,0,1,9,14,13,34,8,32,5,,,,,
Contra Costa,8,2018,Aug-18,7,0,0,0,22,17,24,32,22,40,4,,,,,
Contra Costa,9,2018,Sep-18,9,0,0,5,17,20,27,40,29,30,3,,,,,
Contra Costa,10,2018,Oct-18,13,0,0,1,18,25,33,49,27,20,3,,,,,
Contra Costa,11,2018,Nov-18,10,1,0,0,15,22,17,54,32,26,2,,,,,
Contra Costa,12,2018,Dec-18,1,0,0,1,11,19,16,44,27,22,2,,,,,
Contra Costa,1,2019,Jan-19,6,0,0,2,15,26,37,42,27,24,0,,,,,
Contra Costa,2,2019,Feb-19,8,0,0,2,19,25,35,38,26,25,4,,,,,
Contra Costa,3,2019,Mar-19,7,0,0,1,22,24,38,41,24,28,4,,,,,
Contra Costa,4,2019,Apr-19,5,0,0,1,23,20,38,41,25,27,2,,,,,
Contra Costa,5,2019,May-19,8,0,0,1,16,20,29,36,23,24,3,,,,,
Contra Costa,6,2019,Jun-19,8,0,0,4,27,15,30,34,23,21,2,,,,,
Contra Costa,7,2019,Jul-19,6,0,0,1,28,19,37,44,29,23,2,,,,,
Contra Costa,8,2019,Aug-19,7,0,0,3,20,26,35,44,16,33,7,,,,,
Contra Costa,9,2019,Sep-19,2,0,0,2,17,25,30,37,15,27,1,,,,,
Contra Costa,10,2019,Oct-19,6,0,0,1,8,20,24,51,16,33,5,,,,,
Contra Costa,11,2019,Nov-19,3,0,0,3,20,19,30,44,11,40,5,,,,,
Contra Costa,12,2019,Dec-19,2,0,0,3,20,21,28,39,14,28,1,,,,,
Contra Costa,1,2020,Jan-20,4,0,0,4,19,22,18,42,18,25,3,,,,,
Contra Costa,2,2020,Feb-20,2,0,0,3,15,15,20,49,17,21,2,,,,,
Contra Costa,3,2020,Mar-20,0,0,0,1,10,14,9,22,8,20,1,,,,,
Del Norte,10,2011,Oct-11,2,0,0,0,0,0,0,4,U,1,0,,,,,
Del Norte,11,2011,Nov-11,0,0,0,1,0,0,0,2,U,1,0,,,,,
Del Norte,12,2011,Dec-11,0,0,0,2,0,0,0,3,U,0,0,,,,,
Del Norte,1,2012,Jan-12,0,0,0,0,0,0,0,3,U,2,0,,,,,
Del Norte,2,2012,Feb-12,2,0,0,1,0,0,0,3,U,0,0,,,,,
Del Norte,3,2012,Mar-12,1,0,0,1,0,0,0,7,U,1,0,,,,,
Del Norte,4,2012,Apr-12,1,0,0,0,0,0,0,4,7,2,0,,,,,
Del Norte,5,2012,May-12,1,0,0,0,0,0,0,5,4,3,2,,,,,
Del Norte,6,2012,Jun-12,3,0,0,1,0,1,0,6,U,2,0,,,,,
Del Norte,7,2012,Jul-12,1,0,0,1,0,1,0,4,2,3,0,,,,,
Del Norte,8,2012,Aug-12,1,0,0,2,0,0,0,1,3,0,2,,,,,
Del Norte,9,2012,Sep-12,4,0,0,2,0,1,0,0,0,1,0,,,,,
Del Norte,10,2012,Oct-12,3,0,0,1,0,0,0,2,2,2,1,,,,,
Del Norte,11,2012,Nov-12,1,0,0,0,0,0,0,2,U,3,0,,,,,
Del Norte,12,2012,Dec-12,0,0,0,2,0,0,0,3,U,3,0,,,,,
Del Norte,1,2013,Jan-13,1,0,0,0,0,0,0,0,1,3,0,,,,,
Del Norte,2,2013,Feb-13,3,0,0,4,0,0,2,0,1,2,0,,,,,
Del Norte,3,2013,Mar-13,0,0,0,3,0,0,0,2,1,1,0,,,,,
Del Norte,4,2013,Apr-13,2,0,0,1,0,3,2,1,0,1,0,,,,,
Del Norte,5,2013,May-13,3,0,0,1,0,0,0,2,2,1,0,,,,,
Del Norte,6,2013,Jun-13,2,0,0,2,0,0,0,2,4,1,0,,,,,
Del Norte,7,2013,Jul-13,1,0,0,4,0,2,0,2,1,3,0,,,,,
Del Norte,8,2013,Aug-13,0,0,0,1,0,0,0,1,1,2,0,,,,,
Del Norte,9,2013,Sep-13,2,0,0,0,0,0,0,0,1,1,0,,,,,
Del Norte,10,2013,Oct-13,1,0,0,3,0,1,0,1,1,0,0,,,,,
Del Norte,11,2013,Nov-13,0,0,0,1,0,0,0,0,0,0,0,,,,,
Del Norte,12,2013,Dec-13,0,0,0,3,0,0,0,3,1,0,0,,,,,
Del Norte,1,2014,Jan-14,0,0,0,4,0,0,0,2,1,0,0,,,,,
Del Norte,2,2014,Feb-14,4,0,0,2,3,0,2,1,0,2,0,,,,,
Del Norte,3,2014,Mar-14,3,0,0,2,1,2,1,4,0,1,0,,,,,
Del Norte,4,2014,Apr-14,5,0,0,1,1,2,0,1,2,1,0,,,,,
Del Norte,5,2014,May-14,5,0,0,1,3,1,2,1,0,2,0,,,,,
Del Norte,6,2014,Jun-14,1,0,0,1,3,0,2,1,0,0,0,,,,,
Del Norte,7,2014,Jul-14,1,0,0,2,2,1,0,1,0,0,0,,,,,
