"Vote Type (FOR=1,AGAINST=2)","County","Candidate Name","Party","Office Name","Office District","Winner","Write-In?", LEGS 45,LEGS 26,LEGS 27C,LEGS 37B,LEGS 04,LEGS 47A,LEGS 08,LEGS 02A,LEGS 47B,LEGS 30A,LEGS 34A,LEGS 28,LEGS 44A,LEGS 07,LEGS 03B,LEGS 13,LEGS 17,LEGS 29B,LEGS 21,LEGS 31A,LEGS 34B,LEGS 44B,LEGS 12,LEGS 18,LEGS 11,LEGS 38B,LEGS 22,LEGS 31B,LEGS 33,LEGS 16,LEGS 20,LEGS 19,LEGS 23A,LEGS 32,LEGS 43,LEGS 25,LEGS 10,LEGS 36,LEGS 03A,LEGS 09B,LEGS 09A,LEGS 39,LEGS 29A,LEGS 05,LEGS 42A,LEGS 30B,LEGS 46,LEGS 27B,LEGS 35A,LEGS 14,LEGS 15,LEGS 01B,LEGS 29C,LEGS 40,LEGS 41,LEGS 35B,LEGS 24,LEGS 37A,LEGS 01A,LEGS 01C,LEGS 06,LEGS 42B,LEGS 38C,LEGS 02B,LEGS 27A,LEGS 23B,LEGS 38A
1,11,"Other Write-Ins",BOT,Sheriff                ,,,Y,,,,,40,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,12,"Skyler Hebden",DEM,Sheriff                ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,949,,,,,,,,
1,12,"Robert E. Corley",REP,Sheriff                ,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6242,,,,,,,,
1,12,"Other Write-Ins",BOT,Sheriff                ,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,
1,13,"Jesse Bane",DEM,Sheriff                ,,,,,,,,,,,,,,9214,,,7244,,,,,,,4804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7533,,,,,,,,,,,
1,13,"Jeffrey R. Gahler",REP,Sheriff                ,,Y,,,,,,,,,,,,7762,,,12754,,,,,,,7115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12365,,,,,,,,,,,
1,13,"Other Write-Ins",BOT,Sheriff                ,,,Y,,,,,,,,,,,21,,,26,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,
1,14,"James F. Fitzgerald",DEM,Sheriff                ,,Y,,,,,,,,,,,,,,,,,18595,,,,,,,9679,,,,,,,,,,,,,,,,,5291,7469,,,,,,,,,,,,,,,,,,,,,,,,,,
1,14,"John Francis McMahon",REP,Sheriff                ,,,,,,,,,,,,,,,,,,,11951,,,,,,,5367,,,,,,,,,,,,,,,,,4643,11697,,,,,,,,,,,,,,,,,,,,,,,,,,
1,14,"Other Write-Ins",BOT,Sheriff                ,,,Y,,,,,,,,,,,,,,,,87,,,,,,,43,,,,,,,,,,,,,,,,,23,59,,,,,,,,,,,,,,,,,,,,,,,,,,
1,15,"John F. Price",REP,Sheriff                ,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,15,"Other Write-Ins",BOT,Sheriff                ,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,16,"Darren Mark Popkin",DEM,Sheriff                ,,Y,,,,,,,,,,,,,,,,,,16541,,,,,,,19585,,,,,,25584,18604,19312,,,,,,,,,,14883,,,,,,,,21930,19252,,,,,,,,,,,,,,,,
1,16,"Other Write-Ins",BOT,Sheriff                ,,,Y,,,,,,,,,,,,,,,,,139,,,,,,,205,,,,,,236,141,198,,,,,,,,,,204,,,,,,,,352,203,,,,,,,,,,,,,,,,
1,17,"Melvin C. High",DEM,Sheriff                ,,Y,,,21961,,,,9576,,,2525,,,,,,,,,,10891,,,,,,,,16457,,,,,,5666,,,21339,,,,,,,,,,,,3820,,,,,,,,,20949,,,,,,,,5588,15922,
1,17,"Gregory Prakas",REP,Sheriff                ,,,,,2406,,,,967,,,330,,,,,,,,,,3966,,,,,,,,2944,,,,,,2027,,,1254,,,,,,,,,,,,718,,,,,,,,,1489,,,,,,,,805,3907,
1,17,"Other Write-Ins",BOT,Sheriff                ,,,Y,,21,,,,11,,,1,,,,,,,,,,21,,,,,,,,27,,,,,,16,,,15,,,,,,,,,,,,5,,,,,,,,,23,,,,,,,,7,22,
1,18,"Kevin Rhodes",DEM,Sheriff                ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,18,"Gary Hofmann",REP,Sheriff                ,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,18,"Other Write-Ins",BOT,Sheriff                ,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,19,"Tim Cameron",REP,Sheriff                ,,Y,,,,,,,,,,,,,,,,,,,7483,,,,,,,,,,,,,,,,,,,,,,,,,9886,,,,,,,,,,5527,,,,,,,,,,,,,,
1,19,"Other Write-Ins",BOT,Sheriff                ,,,Y,,,,,,,,,,,,,,,,,,102,,,,,,,,,,,,,,,,,,,,,,,,,106,,,,,,,,,,43,,,,,,,,,,,,,,
1,20,"Ronald Howard",DEM,Sheriff                ,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2796
1,20,"Rick Taylor",REP,Sheriff                ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2205
1,20,"Other Write-Ins",BOT,Sheriff                ,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
1,21,"Joe Gamble",REP,Sheriff                ,,Y,,,,,7940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,21,"Other Write-Ins",BOT,Sheriff                ,,,Y,,,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,22,"Doug Mullendore",DEM,Sheriff                ,,Y,,,,,,,,,16417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3317,,,,4605,,,
1,22,"Dennis J Rudden",REP,Sheriff                ,,,Y,,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,7,,,
1,22,"Other Write-Ins",BOT,Sheriff                ,,,Y,,,,,,,,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,,,,53,,,
1,23,"Mike Lewis",REP,Sheriff                ,,Y,,,,,5221,,,,,,,,,,,,,,,,,,,,,,6548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2654,,,,,1989,,,,
1,23,"Other Write-Ins",BOT,Sheriff                ,,,Y,,,,42,,,,,,,,,,,,,,,,,,,,,,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,,,,,22,,,,
1,24,"Reggie T. Mason, Sr.",REP,Sheriff                ,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8613,,,,3906
1,24,"Other Write-Ins",BOT,Sheriff                ,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,23
1,08,"Wendy Wintersgill",NON,Board of Education,003,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5012,,,,,,,,,,,6807,,,,,,,4380,,,,,,,,,,,
1,08,"Other Write-Ins",NON,Board of Education,003,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,35,,,,,,,15,,,,,,,,,,,
1,08,"William Malesh",NON,Board of Education,004,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4918,,,,,,,,,,,6755,,,,,,,4353,,,,,,,,,,,
1,08,"Other Write-Ins",NON,Board of Education,004,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,32,,,,,,,10,,,,,,,,,,,
1,08,"Dawn Branch",NON,Board of Education,005,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4972,,,,,,,,,,,6781,,,,,,,4372,,,,,,,,,,,
1,08,"Other Write-Ins",NON,Board of Education,005,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,28,,,,,,,9,,,,,,,,,,,
1,01,"Bill Davis",NON,Board of Education     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2967,,,,,,,761,1285,,,,,,,
1,01,"Lorelee Farrell",NON,Board of Education     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4201,,,,,,,1031,1809,,,,,,,
1,01,"Wayne T. Foote",NON,Board of Education     ,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3694,,,,,,,1233,2157,,,,,,,
1,01,"Sara-Beth James",NON,Board of Education     ,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5773,,,,,,,1560,2663,,,,,,,
1,01,"Laurie Peskin Marchini",NON,Board of Education     ,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4400,,,,,,,1012,2223,,,,,,,
1,01,"James M. Smith",NON,Board of Education     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2595,,,,,,,1451,1057,,,,,,,
1,01,"Other Write-Ins",NON,Board of Education     ,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,2,17,,,,,,,
1,07,"George E. Harmening",NON,Board of Education     ,,,,,,,,1175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2618,,,12537,,,,,,,,,,,,,,,,,,,,,,,
1,07,"Virginia R. Harrison",NON,Board of Education     ,,Y,,,,,,1889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4579,,,18458,,,,,,,,,,,,,,,,,,,,,,,
1,07,"Bob Lord",NON,Board of Education     ,,Y,,,,,,1300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2963,,,13672,,,,,,,,,,,,,,,,,,,,,,,
1,07,"Charles Bud Nason",NON,Board of Education     ,,,,,,,,1216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2719,,,13376,,,,,,,,,,,,,,,,,,,,,,,
1,07,"Jim Roenick",NON,Board of Education     ,,,,,,,,1359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2723,,,13370,,,,,,,,,,,,,,,,,,,,,,,
1,07,"Devon Rothschild",NON,Board of Education     ,,Y,,,,,,1861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3892,,,16883,,,,,,,,,,,,,,,,,,,,,,,
1,07,"Other Write-Ins",NON,Board of Education     ,,,Y,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,,240,,,,,,,,,,,,,,,,,,,,,,,
1,09,"Jennifer S. Abell",NON,Board of Education     ,,Y,,,,,,,,,,,,,18142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2535,,
1,09,"Mark Crawford",NON,Board of Education     ,,Y,,,,,,,,,,,,,11565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1746,,
1,09,"Lorina Harris",NON,Board of Education     ,,,,,,,,,,,,,,,9234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1348,,
1,09,"Jason Henry, Sr.",NON,Board of Education     ,,,,,,,,,,,,,,,7935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,,
1,09,"Victoria Vicki Talley Kelly",NON,Board of Education     ,,Y,,,,,,,,,,,,,15231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2079,,
1,09,"Karla M. Kornegay",NON,Board of Education     ,,,,,,,,,,,,,,,7482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1109,,
1,09,"Michael Mike Lukas",NON,Board of Education     ,,Y,,,,,,,,,,,,,13940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1987,,
1,09,"Margaret T. Marshall",NON,Board of Education     ,,Y,,,,,,,,,,,,,10658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1390,,
1,09,"Virginia Ginny McGraw",NON,Board of Education     ,,Y,,,,,,,,,,,,,13614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1953,,
1,09,"Barbara Palko",NON,Board of Education     ,,Y,,,,,,,,,,,,,11437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1597,,
1,09,"Melissa Pascarella",NON,Board of Education     ,,,,,,,,,,,,,,,7445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1152,,
1,09,"Robert Michael Pitts",NON,Board of Education     ,,,,,,,,,,,,,,,9474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1457,,
1,09,"Michael A. Wilson",NON,Board of Education     ,,,,,,,,,,,,,,,9753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1239,,
1,09,"Stephen Ziegler",NON,Board of Education     ,,,,,,,,,,,,,,,7071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1116,,
1,09,"Derrick Terry",NON,Board of Education     ,,,Y,,,,,,,,,,,,302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,
1,09,"Other Write-Ins",NON,Board of Education     ,,,Y,,,,,,,,,,,,419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,
1,11,"Liz Barrett",NON,Board of Education     ,,Y,,,,,,15188,,,,,,,,,,5261,,,,,,,,,,,,,,,,,,,,,,,,8732,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,11,"Colleen E. Cusimano",NON,Board of Education     ,,Y,,,,,,14435,,,,,,,,,,4509,,,,,,,,,,,,,,,,,,,,,,,,7005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,11,"Mike Ferrell",NON,Board of Education     ,,,,,,,,12311,,,,,,,,,,3923,,,,,,,,,,,,,,,,,,,,,,,,5641,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,11,"Millicent Hall",NON,Board of Education     ,,,,,,,,9912,,,,,,,,,,3422,,,,,,,,,,,,,,,,,,,,,,,,5914,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,11,"Kenneth Kerr",NON,Board of Education     ,,,,,,,,12823,,,,,,,,,,4312,,,,,,,,,,,,,,,,,,,,,,,,6989,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,11,"April Fleming Miller",NON,Board of Education     ,,Y,,,,,,13875,,,,,,,,,,4374,,,,,,,,,,,,,,,,,,,,,,,,6447,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,11,"Richard S. Vallaster, III",NON,Board of Education     ,,,,,,,,8786,,,,,,,,,,2861,,,,,,,,,,,,,,,,,,,,,,,,4737,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,11,"Brad W. Young",NON,Board of Education     ,,Y,,,,,,15731,,,,,,,,,,4725,,,,,,,,,,,,,,,,,,,,,,,,6688,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,11,"Other Write-Ins",NON,Board of Education     ,,,Y,,,,,167,,,,,,,,,,84,,,,,,,,,,,,,,,,,,,,,,,,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,14,"Bess I. Altwerger",NON,Board of Education     ,,Y,,,,,,,,,,,,,,,,,12699,,,,,,,6107,,,,,,,,,,,,,,,,,3684,5751,,,,,,,,,,,,,,,,,,,,,,,,,,
1,14,"Zaneb K. Beams",NON,Board of Education     ,,,,,,,,,,,,,,,,,,,10039,,,,,,,4930,,,,,,,,,,,,,,,,,2808,4168,,,,,,,,,,,,,,,,,,,,,,,,,,
1,14,"Allen Dyer",NON,Board of Education     ,,,,,,,,,,,,,,,,,,,8490,,,,,,,4283,,,,,,,,,,,,,,,,,2799,5744,,,,,,,,,,,,,,,,,,,,,,,,,,
1,14,"Sandra H. French",NON,Board of Education     ,,Y,,,,,,,,,,,,,,,,,12720,,,,,,,6580,,,,,,,,,,,,,,,,,4307,7926,,,,,,,,,,,,,,,,,,,,,,,,,,
1,14,"Dan Furman",NON,Board of Education     ,,,,,,,,,,,,,,,,,,,10971,,,,,,,5190,,,,,,,,,,,,,,,,,3321,5763,,,,,,,,,,,,,,,,,,,,,,,,,,
1,14,"Christine O'Connor",NON,Board of Education     ,,Y,,,,,,,,,,,,,,,,,11537,,,,,,,5996,,,,,,,,,,,,,,,,,4225,7145,,,,,,,,,,,,,,,,,,,,,,,,,,
1,14,"Mike Smith",NON,Board of Education     ,,,,,,,,,,,,,,,,,,,7127,,,,,,,3620,,,,,,,,,,,,,,,,,2676,5121,,,,,,,,,,,,,,,,,,,,,,,,,,
1,14,"Cynthia L. Vaillancourt",NON,Board of Education     ,,Y,,,,,,,,,,,,,,,,,14535,,,,,,,6754,,,,,,,,,,,,,,,,,4281,7535,,,,,,,,,,,,,,,,,,,,,,,,,,
1,14,"Other Write-Ins",NON,Board of Education     ,,,Y,,,,,,,,,,,,,,,,344,,,,,,,176,,,,,,,,,,,,,,,,,104,212,,,,,,,,,,,,,,,,,,,,,,,,,,
1,15,"Wendy Costa",NON,Board of Education     ,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,15,"Michael Harvey",NON,Board of Education     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,15,"Nivek M. Johnson",NON,Board of Education     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,15,"Trish McGee",NON,Board of Education     ,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,15,"Jeff Reed",NON,Board of Education     ,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,15,"Linda M. Reed",NON,Board of Education     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,15,"Other Write-Ins",NON,Board of Education     ,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,22,"Jacqueline Fischer",NON,Board of Education     ,,Y,,,,,,,,,8933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972,,,,2634,,,
1,22,"Mike Guessford",NON,Board of Education     ,,Y,,,,,,,,,9895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2402,,,,2818,,,
1,22,"Karen J. Harshman",NON,Board of Education     ,,Y,,,,,,,,,9436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1967,,,,2734,,,
1,22,"Ryan Richard Miner",NON,Board of Education     ,,,,,,,,,,,5587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1056,,,,1364,,,
1,22,"Peter E. Perini, Sr.",NON,Board of Education     ,,,,,,,,,,,9100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1805,,,,2299,,,
1,22,"Stan Stouffer",NON,Board of Education     ,,,,,,,,,,,8245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1948,,,,1961,,,
1,22,"Other Write-Ins",NON,Board of Education     ,,,Y,,,,,,,,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,52,,,
1,05,"Dawn C. Balinski",NON,Board of Education At Large,,,,,,3990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2578,,,,,2303,,,,,,,,,,,,,,
1,05,"Pamela L. Cousins",NON,Board of Education At Large,,Y,,,,5250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3242,,,,,2600,,,,,,,,,,,,,,
1,05,"Eugene Gene Karol",NON,Board of Education At Large,,,,,,4239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2778,,,,,1834,,,,,,,,,,,,,,
1,05,"William J. Bill Phalen",NON,Board of Education At Large,,Y,,,,4581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3636,,,,,2001,,,,,,,,,,,,,,
1,05,"Other Write-Ins",NON,Board of Education At Large,,,Y,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,31,,,,,,,,,,,,,,
1,16,"Shebra Evans",NON,Board of Education At Large,,,,,,,,,,,,,,,,,,,,7441,,,,,,,8154,,,,,,8703,8329,9824,,,,,,,,,,8453,,,,,,,,11090,8094,,,,,,,,,,,,,,,,
1,16,"Jill Ortman-Fouse",NON,Board of Education At Large,,Y,,,,,,,,,,,,,,,,,,7851,,,,,,,9507,,,,,,13568,8951,8550,,,,,,,,,,6372,,,,,,,,10319,10106,,,,,,,,,,,,,,,,
1,16,"Other Write-Ins",NON,Board of Education At Large,,,Y,,,,,,,,,,,,,,,,,79,,,,,,,112,,,,,,101,73,106,,,,,,,,,,86,,,,,,,,122,118,,,,,,,,,,,,,,,,
1,18,"John T. McQueeney, Jr.",NON,Board of Education At Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,18,"Arlene F. Taylor",NON,Board of Education At Large,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,18,"Other Write-Ins",NON,Board of Education At Large,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,16,"Judy Docca",NON,Board of Education     ,001,Y,,,,,,,,,,,,,,,,,,8070,,,,,,,9505,,,,,,11711,9151,10385,,,,,,,,,,8139,,,,,,,,10847,9294,,,,,,,,,,,,,,,,
1,16,"Kristin C. Trible",NON,Board of Education     ,001,,,,,,,,,,,,,,,,,,,6908,,,,,,,6973,,,,,,9207,6252,7716,,,,,,,,,,6643,,,,,,,,10637,8669,,,,,,,,,,,,,,,,
1,16,"Other Write-Ins",NON,Board of Education     ,001,,Y,,,,,,,,,,,,,,,,,59,,,,,,,81,,,,,,58,62,85,,,,,,,,,,58,,,,,,,,88,87,,,,,,,,,,,,,,,,
1,16,"Laurie Halverson",NON,Board of Education     ,003,,,,,,,,,,,,,,,,,,,5506,,,,,,,5992,,,,,,7861,5937,6964,,,,,,,,,,5584,,,,,,,,7685,7826,,,,,,,,,,,,,,,,
1,16,"Patricia O'Neill",NON,Board of Education     ,003,Y,,,,,,,,,,,,,,,,,,9580,,,,,,,11183,,,,,,14663,9565,11538,,,,,,,,,,9333,,,,,,,,13793,11043,,,,,,,,,,,,,,,,
1,16,"Other Write-Ins",NON,Board of Education     ,003,,Y,,,,,,,,,,,,,,,,,56,,,,,,,67,,,,,,55,52,66,,,,,,,,,,49,,,,,,,,90,57,,,,,,,,,,,,,,,,
1,16,"Mike Durso",NON,Board of Education     ,005,Y,,,,,,,,,,,,,,,,,,8649,,,,,,,10523,,,,,,13362,10269,10884,,,,,,,,,,8435,,,,,,,,12545,9631,,,,,,,,,,,,,,,,
1,16,"Larry E. Edmonds",NON,Board of Education     ,005,,,,,,,,,,,,,,,,,,,5885,,,,,,,5689,,,,,,6844,5120,7017,,,,,,,,,,6110,,,,,,,,8930,8077,,,,,,,,,,,,,,,,
1,16,"Other Write-Ins",NON,Board of Education     ,005,,Y,,,,,,,,,,,,,,,,,60,,,,,,,81,,,,,,73,57,79,,,,,,,,,,57,,,,,,,,92,81,,,,,,,,,,,,,,,,
1,21,"Otis Sampson",NON,Board of Education     ,001,Y,,,,,424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,21,"Other Write-Ins",NON,Board of Education     ,001,,Y,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,17,"Lupi Grady",NON,Board of Education     ,002,Y,,,,,,,,,,,,,,,,,,,,1439,,,,,,,,5155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,,,,,,,,,,
1,17,"Peggy Higgins",NON,Board of Education     ,002,,,,,,,,,,,,,,,,,,,,,1073,,,,,,,,4464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,,,,,,,,,,
1,17,"Other Write-Ins",NON,Board of Education     ,002,,Y,,,,,,,,,,,,,,,,,,,16,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,
1,06,"Jim Newcomb, Jr.",NON,Board of Education     ,003,Y,,,,,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,06,"Other Write-Ins",NON,Board of Education     ,003,,Y,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,17,"Dinora A. Hernandez",NON,Board of Education     ,003,Y,,,,,,,1496,,,1480,,,,,,,,,,226,,,,,,,,1606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
